file_name,sentence,label
NYSE_MUR_2023_esg.txt,"With the publication of our fifth Sustainability Report, we remain committed to the five reporting principles of relevance, transparency, consistency, completeness and accuracy.",1
NYSE_MUR_2023_esg.txt,"Developed Published Established internal Formed ESG Executive Formed Inaugural internal, annual Climate Change annual GHG Management Sustainability Sustainability GHG inventory Principles emissions target Committee Working Group Report 2001 2008 2017 2019 Established Established Expanded HSE&CR Third external Zero Enhanced other board Updated 2008 Second external GHG Board Committee Sustainability Routine Flaring committee charters with Climate Change Sustainability intensity reduction charter with ESG Report 2030 goal ESG responsibilities Position Report 2030 goal responsibilities 2021 2020 Aligned with Initiated external Added GHG Formed Operations Became Aligned Appointed GRI, Ipieca, assurance of intensity goal to Sustainability Focus TCFD with SASB, Director of UN SDG GHG data compensation Team member TCFD Sustainability 2022 2023 Increased Expanded TCFD Fourth Aligned with Fifth Considering Evaluating new weighting of reporting, adopted Sustainability GRI Oil and Sustainability internal annual ISSB, TNFD, SEC ESG metrics in API GHG Reporting Report Gas Sector Report methane requirements compensation Template Standard intensity target MURPHY OIL CORPORATION 13 2023 SUSTAINABILITY REPORT INTRODUCTION ENVIRONMENT",2
NYSE_MUR_2023_esg.txt,SAFETY OUR PEOPLE COMMUNITY GOVERNANCE PERFORMANCE Board Committees ESG Executive Management Committee,1
NYSE_MUR_2023_esg.txt,"The Health, Safety, Environment and Corporate Responsibility (HSE&CR) Committee leads the Board’s oversight of Reports to HSE&CR Board Committee sustainability issues and strategy development, including climate, Chaired by President and Chief Executive Officer environmental performance, health and safety, and community engagement.",1
NYSE_MUR_2023_esg.txt,"Vice President, Sustainability • The Nominating and Governance Committee is responsible for developing criteria for Board membership that encourages Director, Governance and Legal Services a diversity of backgrounds and perspectives, including diversity of race, ethnicity, gender and national origin, and Sustainability Working Group actively seeks individuals qualified to become Board members Reports to ESG Executive Management Committee for recommendation to the Board.",1
NYSE_MUR_2023_esg.txt,"The Committee also oversees the Company’s lobbying activities and political Chaired by Vice President, Sustainability spending, and reviews current and emerging governance trends, issues and concerns that may affect the Company’s Comprised of representatives from the following business, operations, performance or reputation.",1
NYSE_MUR_2023_esg.txt,"Health, Safety and Operations Environmental Risk Management ESG Executive Management Committee Human Resources Murphy’s ESG Executive Management Committee monitors and Supply Chain Management manages sustainability risks and opportunities.",1
NYSE_MUR_2023_esg.txt,This committee is Information Technology Sustainability comprised of our President and Chief Executive Officer and senior Investor Relations and executives representing key functional areas across the Company.,1
NYSE_MUR_2023_esg.txt,"Ensure the Company has timely and accurate information regarding laws, regulations and industry trends related to ESG Sustainability Working Group matters, including climate; responsible business conduct; the The Sustainability Working Group is a cross-functional team community; and DE&I. of subject matter experts that manages and coordinates the publication of our annual Sustainability Report as well as other ESG • Monitor and advise the Company on current and emerging matters and efforts, as directed by the ESG Executive Management ESG matters, including risks and opportunities, that may affect Committee.",1
NYSE_MUR_2023_esg.txt,"operations and HSE specialists, was formed in 2021 to identify, evaluate and implement technologies to support our corporate • Review and provide comments on the Company’s Sustainability Reports.",1
NYSE_MUR_2023_esg.txt,The committee has delegated the responsibility of producing the See the Governance and Responsible Business Practices annual Sustainability Report to the Sustainability Working Group.,1
NYSE_MUR_2023_esg.txt,section on for more on our approach to other The committee may delegate other responsibilities to other governance issues.,1
NYSE_MUR_2023_esg.txt,"This We understand that our industry, and the use of our products, commitment is embedded in the way we create emissions – which raise climate change concerns.",1
NYSE_MUR_2023_esg.txt,"We believe that as the continuous improvements in our energy economy transitions under the Paris Agreement, oil and natural gas will continue to play a vital role in the long-term operational processes.",0
NYSE_MUR_2023_esg.txt,"Protecting and preserving the environment is a deep-rooted At Murphy, we are committed to reducing our GHG emissions, principle for everyone at Murphy, starting with Charles H. and focused on understanding and mitigating climate Murphy Jr.",1
NYSE_MUR_2023_esg.txt,We have also committed to reduce our Scope 1 and 2 leaders of the environmental movement.,2
NYSE_MUR_2023_esg.txt,"In 2019, In this section, we share our efforts to improve our emissions we acquired deepwater US Gulf of Mexico assets, and we fully performance and our climate governance, strategy, risk divested our operations in Malaysia.",0
NYSE_MUR_2023_esg.txt,"Through these strategic identification and management and metrics and targets, in transactions and others, we have divested refining, oil sands alignment with the Task Force on Climate-related Financial and heavy oil assets, consequently reducing our exposure to Disclosures (TCFD) core elements.",1
NYSE_MUR_2023_esg.txt,"Our Climate and Emissions Goals and Progress At the tactical level, Murphy strives to continually improve 15%-20% the performance of existing assets by making investments in ZERO equipment upgrades, effective maintenance programs and new REDUCTION technologies, which help to monitor, measure and improve our IN GHG EMISSIONS INTENSITY ROUTINE FLARING environmental performance.",0
NYSE_MUR_2023_esg.txt,"We also participate in external environmental audits with regulatory agencies such as the Texas 25% REDUCTION Railroad Commission, Texas Commission on Environmental achieved in 2022 Quality, US Bureau of Safety and Environmental Enforcement, Alberta Energy Regulator and British Columbia Energy Regulator.",2
NYSE_MUR_2023_esg.txt,"The organization’s • Enhanced charters of three Board committees to reflect their continued governance around oversight of certain ESG-focused responsibilities climate-related risks and • Reviewed and updated our climate change position, initially developed opportunities in 2008 () •",1
NYSE_MUR_2023_esg.txt,Conducted an assessment on the alignment of our climate change position with that of our key trade associations Strategy Net Zero Emissions by 2050 Scenario risks and opportunities (NZE) on the organization’s •,0
NYSE_MUR_2023_esg.txt,"Added a more comprehensive discussion of climate-related risks and businesses, strategy and opportunities, including potential time horizon and financial impacts financial planning () Risk",0
NYSE_MUR_2023_esg.txt,"The processes used • Augmented discussion on how we identify and assess climate-related risks Management by the organization to • Expanded discussion of mitigation strategies for identified risks and identify, assess and efforts for identified opportunities manage climate-related risks () Metrics and The metrics and • Reported our performance against our climate goals Targets targets used to assess • Engaged a third party to conduct an independent assurance of our and manage relevant absolute Scope 1 and Scope 2 GHG emissions for the third consecutive climate-related risks and year opportunities () • Added an annual GHG emissions intensity goal as a performance metric in our Company’s Annual Incentive Plan in 2021 • Reported our estimated Scope 3, Category 11: Use of Sold Products GHG emissions • Expanded climate-related metrics to align with the Sustainability Accounting Standards Board (SASB) for oil and natural gas exploration and production companies and the Global Reporting Initiative (GRI) MURPHY OIL CORPORATION 19 2023 SUSTAINABILITY REPORT INTRODUCTION ENVIRONMENT SAFETY OUR PEOPLE COMMUNITY GOVERNANCE PERFORMANCE Transparent Emissions Reporting Murphy is committed to transparently reporting, as well as reducing, our GHG emissions.",1
NYSE_MUR_2023_esg.txt,We have continually refined our emission surveys as we strive for improved measuring and tracking.,0
NYSE_MUR_2023_esg.txt,"Scope 1 – Direct GHG emissions from sources owned and controlled by Murphy Scope 2 – Indirect GHG emissions from the generation of purchased electricity consumed by Murphy Scope 3 – All other indirect GHG emissions as a consequence of Murphy’s activities, from sources not owned or controlled by the Company Improving Our Emissions Performance We have made progress in reducing our emissions through our targeted efforts.",1
NYSE_MUR_2023_esg.txt,"In the last five years, between 2018 and 2022, We focus our efforts on reducing emissions generated from our absolute Scope 1 and Scope 2 emissions fell by 51%, and combustion sources and processes that emit predominantly total Company GHG emissions intensity decreased by 53%.",2
NYSE_MUR_2023_esg.txt,"emissions intensity decreased by 25% from 2019 to 2022, putting We have made investments to reduce GHG and other emissions, us on a clear path to achieving our goal of reducing emissions spending approximately $115 million from 2015 to 2022.",2
NYSE_MUR_2023_esg.txt,"One comprised of operations and HSE specialists, to identify, factor that contributed to meeting our 2030 goal in 2022 is the evaluate and implement technologies to support our corporate overall increased production contribution from our low-intensity climate and emissions strategy and goals.",2
NYSE_MUR_2023_esg.txt,"Scope 2 GHG Emissions 51,499 30,349 33,974 42,028 31,707 Metric Ton COe 2 Scope 1 and Scope 2 GHG Emissions 2,225,724 1,250,320 1,036,312 967,267 1,088,220 Metric Ton COe 2 GHG Emissions Intensity 25,912 16,234 12,809 12,950 12,151 Metric Ton COe/MMBOE 2 Total GHG Emissions and Intensity2 Meeting AIP Target Range GHG Intensity Metric Scope 1, 2 GHG Emissions GHG Emissions Intensity Metric Ton CO e Metric Ton CO e/MMBOE",1
NYSE_MUR_2023_esg.txt,"Since Inclusion in 2021 2 2 3,500,000 35,000 2021 2022 3,000,000 30,000 2,500,000 25,000 2,000,000 20,000 1,500,000 15,000 1,000,000 10,000 500,000 5,000 0 0 2018 2019 2020 2021 2022 Scope 1 GHG Emissions Murphy Intensity Scope 2 GHG Emissions IOGP North America Intensity Benchmark Source: IOGP and Murphy internal 2 2018 data includes Malaysia.",0
NYSE_MUR_2023_esg.txt,"We • Utilizing forward-looking infrared (FLIR) cameras, for leak are working to develop more targeted and effective methane detection and repair (LDAR), to reduce methane leaks by emissions reduction programs by increasing our understanding routine monitoring and repairing.",1
NYSE_MUR_2023_esg.txt,Venting – Other Sources • Installing piping on new Eagle Ford Shale gas-lifted wells to reduce blowdown-related vented emissions.,0
NYSE_MUR_2023_esg.txt,"As a result of our focused programs, we have reduced absolute methane emissions by 23% from 2019 to 2022, with reductions Eliminating Methane Vent Sources in Our Onshore coming mostly from venting related to pneumatics and flaring.",2
NYSE_MUR_2023_esg.txt,"Switching from natural gas to compressed air-driven systems to We continue to seek improvements to reduce our methane operate pneumatic equipment and chemical pumps emissions and partner with industry groups to achieve these eliminates these venting sources and also provides an goals, including with the TXOGA and API’s The Environmental economic opportunity, as the natural gas is conserved and Partnership.",0
NYSE_MUR_2023_esg.txt,"Improving the efficiency of our combustion practices reduces associated GHG emissions, as well as emissions of nitrogen oxide (NO ), sulfur oxide (SO ) and VOCs.",0
NYSE_MUR_2023_esg.txt,Strategies we are X X using to reduce combustion-related emissions include: • Onshore fracturing – Murphy has shifted to using dual- fuel fracturing fleets in the Tupper Montney and Kaybob Duvernay in Canada and in the Eagle Ford Shale in Texas.,0
NYSE_MUR_2023_esg.txt,"The pilot is aimed at helping our contractors and Murphy assess and document ESG performance, including desktop review and verification of their emissions data, and implementation assessments of ESG programs.",1
NYSE_MUR_2023_esg.txt,"Murphy is committed to limiting flaring as much as continued improvement in the methane intensity of assets under possible at all of our locations, to protect the environment and our operational control.",1
NYSE_MUR_2023_esg.txt,"Further, any new wellpads reduce emissions from the continuous pilot flare.",0
NYSE_MUR_2023_esg.txt,"12,000 60% decrease These efforts will drive improvement in our management of 10,000 2019-2022 emissions and climate-related risk exposure, reduction of 8,000 regulatory and policy risk and responsible production of oil and natural gas.",0
NYSE_MUR_2023_esg.txt,"MURPHY OIL CORPORATION 25 2023 SUSTAINABILITY REPORT INTRODUCTION ENVIRONMENT SAFETY OUR PEOPLE COMMUNITY GOVERNANCE PERFORMANCE LEAN INTO CHALLENGES Committing to Emissions Reductions and Industry Partnership Delivering Results With Data-Driven Projects at Eagle Ford Shale, Texas Murphy is one of the 26 founding members of The Environmental Partnership, launched by the API in Since 2017, we have installed electronic controls and 2017.",1
NYSE_MUR_2023_esg.txt,"We reducing emissions from oil and natural gas production implemented projects to address flaring based on this data, through a series of best practices that members commit to as outlined below.",1
NYSE_MUR_2023_esg.txt,"2 0 2019 2020 2021 2022 Opportunities for the Future In addition to emissions reduction efforts outlined above, we Improving Compressor Reliability: Compressors are used continue to evaluate low carbon energy and CO mitigation to increase the pressure of natural gas, to allow it to be 2 opportunities.",0
NYSE_MUR_2023_esg.txt,"To address these, we have undertaken a program 2 through strategic partnerships of systematic equipment upgrades and retrofits, resulting in greater than 32% improvement in compressor downtime • Evaluation of solar energy project potential for our current events from 2019 to 2022.",0
NYSE_MUR_2023_esg.txt,"the boundary of our Scope 3 inventory, we have determined that Estimated Scope 3 Net Equity Emissions 2020 2021 2022 Category 11: Use of Sold Products 21,500,000 20,600,000 21,900,000 Metric Ton COe 2 Climate Governance Climate-related information is reviewed at least biannually during the HSE&CR Committee meetings, as well as through Our Board and senior management are actively engaged in frequent updates to the Board, to help ensure our members overseeing our climate change and emissions strategy, which is are apprised of climate matters.",1
NYSE_MUR_2023_esg.txt,"Additionally, our own The Board is committed to overseeing climate-related risks and internal personnel from Government Affairs, Enterprise Risk opportunities, as well as overseeing the executive leadership Management, Corporate Planning, Sustainability, HSE and team in its assessment, agenda-setting and strategic initiatives.",1
NYSE_MUR_2023_esg.txt,"other agreements, public policies or scientific developments involving environmental matters The Health, Safety, Environment and Corporate Responsibility • Significant risks to, and the physical security of, the (HSE&CR) Committee of the Board has specific responsibility Company’s facilities for overseeing issues related to Murphy’s climate and emissions • Annual GHG inventory and progress against climate-related strategy, performance and external reporting.",1
NYSE_MUR_2023_esg.txt,"Additionally, goals, including our 2030 goals of Scope 1 and Scope 2 GHG the Audit Committee has oversight of our risk processes, emissions reduction intensity and zero routine flaring which covers our climate-related risks, while the full Board reviews the Enterprise Risk Management (ERM) outcomes.",1
NYSE_MUR_2023_esg.txt,"Climate-related scenarios and energy transition matters The Compensation Committee aligns our compensation • Impact of climate-related risks and opportunities on our program with our environmental and climate goals as well capital allocation process for our budget, long-range as performance.",1
NYSE_MUR_2023_esg.txt,"MURPHY OIL CORPORATION 27 2023 SUSTAINABILITY REPORT INTRODUCTION ENVIRONMENT SAFETY OUR PEOPLE COMMUNITY GOVERNANCE PERFORMANCE Management’s Role Focus Team, comprised of operations and HSE specialists, Our ESG Executive Management Committee, comprised of the is responsible for identifying, evaluating and implementing President and Chief Executive Officer and senior executives, technologies to support our corporate climate and emissions provides executive direction on and oversees the identification strategy and goals.",1
NYSE_MUR_2023_esg.txt,"To keep abreast of climate-related issues and trends, the We originally developed a set of climate change principles committee is briefed by employees who participate in industry in 2008 to guide our climate strategy.",1
NYSE_MUR_2023_esg.txt,"As part of our climate change position, we the HSE&CR Committee and coordinates closely with our endeavor to: HSE Executive Management Advisory Committee.",1
NYSE_MUR_2023_esg.txt,"The HSE • Provide strong internal oversight and governance Executive Management Advisory Committee includes the President and Chief Executive Officer and senior executives and • Communicate with transparency management from HSE and operations, and is responsible for • Further integrate risks and opportunities into our strategy executing on our environmental strategy.",1
NYSE_MUR_2023_esg.txt,"and business planning cycle Further, we have a Capital Allocation Investment Committee • Promote operational excellence to minimize impact to the made up of the President and Chief Executive Officer; Executive environment Vice President and Chief Financial Officer; Our positions on key ESG issues do not always align exactly with those of the industry associations and other groups of Additionally, members of the Risk Committee include the which we are members.",1
NYSE_MUR_2023_esg.txt,"To understand the alignment of our climate change Vice President, Operations; other senior executives and the position, highlighted above, with that of our key trade Enterprise Risk Manager, who identify, prioritize and assign associations, we conducted an assessment in 2022.",0
NYSE_MUR_2023_esg.txt,"We selected owners to risks, including climate-related risks, with reporting organizations that received more than $50,000 a year from lines up to the Board or applicable Board committee(s), as Murphy, and identified three associations: the API, Canadian discussed under Enterprise Risk Management (see ).",1
NYSE_MUR_2023_esg.txt,"In particular, the Stated Policies Scenario on the dual challenge of providing affordable, reliable and secure (STEPS), Announced Pledges Scenario (APS) and Net Zero energy, while lowering the intensity of emissions associated with Emissions by 2050 Scenario (NZE), as presented in the World our activities.",1
NYSE_MUR_2023_esg.txt,"Through our annual strategic planning and capital Energy Outlook (WEO) 2022, frame potential oil and natural gas allocation process, we build a strategy and business adaptable demand, as well as technology, policy and societal requirements to alternative low-carbon pathways, by providing a qualitative tied to energy transition pathway objectives.",0
NYSE_MUR_2023_esg.txt,The WEO 2022 and quantitative perspective of energy transition risks and edition does not include the Sustainable Development Scenario opportunities.,0
NYSE_MUR_2023_esg.txt,"most relevant to our business model: The STEPS reflects the impact of announced policy intentions • Regulatory – Policies and regulations related to GHG and targets – Nationally Determined Contributions (NDCs) – emissions and climate change, covering the short and submitted by the Paris Agreement signatories to reduce their medium term.",1
NYSE_MUR_2023_esg.txt,"The oil demand is expected to increase by 8% by change toward non-fossil fuel energy sources, covering the 2030 and then flatten, while natural gas demand remains fairly medium to long term.",0
NYSE_MUR_2023_esg.txt,"We consider the following horizons term net zero and energy access targets, will be met in full and when assessing and planning for risks and opportunities: on time.",1
NYSE_MUR_2023_esg.txt,"temperature rise in 2100 is around 1.7°C. • Medium-term – four to eight years, which includes our The NZE is more ambitious and goes further than the APS to planning cycle and captures strategic initiatives such as the align with the Paris Agreement objective of pursuing efforts materialization of exploration ventures and further capital to limit the temperature increase to 1.5°C. oil and natural gas investment averages around $660 billion By 2030, oil and natural gas combine to meet 52% (STEPS) and between 2023 and 2030 and about $585 billion from 2031 49% (APS) of the overall world energy demand, respectively.",0
NYSE_MUR_2023_esg.txt,"In the WEO 2021, the IEA highlights that that can be developed and produced at an emissions intensity if demand is higher than assumed in the NZE, the reduced per unit of production that is lower relative to other sources investment in new fields would cause a supply shortage, leading on the supply curve, as highlighted in the chart above.",2
NYSE_MUR_2023_esg.txt,"40 Supply with no new investment The Murphy base case internal carbon price is $50 per mtCO e, 20 2 escalated 5% per annum, and applicable to our Scope 1 and Scope 2 equity emissions.",0
NYSE_MUR_2023_esg.txt,"As we perform the scenario analysis, we also confirm that our 2030 GHG emissions intensity target is 0 still viable.",1
NYSE_MUR_2023_esg.txt,"Similar to the APS, in this scenario, our 2030 GHG emissions intensity target 0.00 remains viable.",1
NYSE_MUR_2023_esg.txt,"We are active in many committees of these associations, including the climate Managing Climate Risks and Opportunities and ESG committees, as they work on addressing climate- climate-related transition and physical risks that might impact our strategy, and are actively managing mitigation efforts.",1
NYSE_MUR_2023_esg.txt,"Key Climate-Related Transition and Physical Risks Our reporting in this section is guided by the TCFD framework and the references to climate risks and opportunities, including transition and physical risks, are intended to align with this framework.",0
NYSE_MUR_2023_esg.txt,"For a discussion of information that is material to Murphy Oil, please see our filings with the SEC, including our Annual Reports on Form 10-K and Quarterly Reports on Form 10-Q. Potential Time Potential Type Risk Description Horizon Financial Impacts Mitigation Strategies Transition: Policies/regulations related to Short- and Increased operating Murphy has developed focus areas to streamline our GHG emissions, climate change, medium-term expenses approach: Policy and reporting obligations, carbon Legal Increased cost of capital • Monitoring policy and regulatory proposals for pricing and exposure to litigation.",2
NYSE_MUR_2023_esg.txt,"Time horizon definitions: short-term – one to three years; medium-term – four to eight years; long-term – beyond eight years MURPHY OIL CORPORATION 33 2023 SUSTAINABILITY REPORT INTRODUCTION ENVIRONMENT SAFETY OUR PEOPLE COMMUNITY GOVERNANCE PERFORMANCE Potential Time Potential Type Risk Description Horizon Financial Impacts Mitigation Strategies Transition: Two key potential risks of the market transitioning away from fossil fuels and into lower-carbon emission sources are: Market Fossil-Fuel Business Model Medium- to Decreased revenue from There is a large range of uncertainty about future rates of Disruption – Technologies for long-term reduced prices/demand change, and timing is unknown.",2
NYSE_MUR_2023_esg.txt,"using energy from non-emitting for oil and natural gas We continue to investigate low-carbon technologies sources have developed rapidly Increased cost of capital that complement our existing assets, strategy and over the last two decades and, in competencies.",0
NYSE_MUR_2023_esg.txt,"Increased cost of capital Transition: Change in public sentiment for Short-term and Increased cost of capital Per our Climate Change Position, we will communicate the fossil-fuel business could beyond with transparency on our progress on climate efforts at Reputation Increased insurance lead to negative sentiment of the least annually, through the publication of our Sustainability premiums industry, causing: Report.",0
NYSE_MUR_2023_esg.txt,"challenges to operations Decreased revenue from reduced prices/demand for oil and natural gas Physical: Our US and international Short-term and Deferred revenue from We have robust safety protocols in place, and we maintain operations are exposed to beyond deferred production thorough emergency response and crisis management Acute different types of physical plans.",0
NYSE_MUR_2023_esg.txt,"premiums Property damage to customer and supplier assets Physical: Shifts in precipitation patterns Short-term and Deferred revenue from In addition to the mitigation strategies outlined above and variability in weather patterns beyond deferred production for Physical Acute Risks, we also monitor the condition of Chronic could cause prolonged or our assets and infrastructure, as discussed in the Asset Increased operating excessive conditions related to Integrity and Process Safety section (see ).",0
NYSE_MUR_2023_esg.txt,We continue to damage invest in infrastructure to reduce our dependence on Increased insurance fresh water and increase use of recycled water and other premiums alternative sources.,0
NYSE_MUR_2023_esg.txt,"Property damage to customer and supplier assets Time horizon definitions: short-term – one to three years; medium-term – four to eight years; long-term – beyond eight years MURPHY OIL CORPORATION 34 2023 SUSTAINABILITY REPORT INTRODUCTION ENVIRONMENT SAFETY OUR PEOPLE COMMUNITY GOVERNANCE PERFORMANCE Key Climate-Related Opportunities Our reporting in this section is guided by the TCFD framework and the references to climate risks and opportunities, including transition and physical risks, are intended to align with this framework.",0
NYSE_MUR_2023_esg.txt,"Efficiency Energy Use of lower-emission sources of Short- and Reduced exposure to Fulfill our commitments to The Environmental Partnership, energy and new technologies.",1
NYSE_MUR_2023_esg.txt,Increased capital Evaluate and implement design concepts for new offshore availability (as more facilities that improve emissions intensity over the life of investors favor lower-,0
NYSE_MUR_2023_esg.txt,"the facility, such as the improvements we implemented in emissions producers) the King’s Quay floating production system.",0
NYSE_MUR_2023_esg.txt,"Reputational benefits Continue to evaluate low carbon energy and CO 2 resulting in increased mitigation opportunities like geothermal and renewable demand for goods energy sources, as highlighted on .",2
NYSE_MUR_2023_esg.txt,"Products, Natural gas as lower-emissions Long-term Increased revenue Use our natural gas assets in Canada as a low-intensity fuel.",0
NYSE_MUR_2023_esg.txt,Services Increased capital and Development of natural gas availability (as more Allocate capital to investments in resources that will Markets markets with carbon capture for investors favor lower- remain economically attractive under various transition power generation.,0
NYSE_MUR_2023_esg.txt,"Time horizon definitions: short-term – one to three years; medium-term – four to eight years; long-term – beyond eight years MURPHY OIL CORPORATION 35 2023 SUSTAINABILITY REPORT INTRODUCTION ENVIRONMENT SAFETY OUR PEOPLE COMMUNITY GOVERNANCE PERFORMANCE Climate Metrics and Targets Medium-Term10 Metrics and Targets We have established two external targets to drive our emissions We use a range of metrics to assess our climate and emissions performance: a commitment to eliminate routine flaring by 2030 efforts and performance, including absolute and intensity and a goal to reduce Scope 1 and 2 GHG emissions intensity metrics for Scope 1 and 2 GHG emissions, Scope 3 GHG by 15% to 20% by 2030 from a 2019 baseline.",2
NYSE_MUR_2023_esg.txt,Our GHG emissions intensity decreased by about companies (see for our SASB index) and GRI (see 25% from 2019 to 2022.,2
NYSE_MUR_2023_esg.txt,"Long-Term10 Metrics and Targets Short-Term10 Metrics and Targets We also use a set of metrics to measure strategic risks and opportunities from climate change and the related energy In 2021, the Compensation Committee of our Board added an transition.",1
NYSE_MUR_2023_esg.txt,We 2022 was set to ensure we remain on the path to achieving view Scope 3 GHG emissions intensity as an indicator of revenue our medium-term goal of reducing our gross operationally risk in relation to declining oil and natural gas prices that could controlled GHG emissions intensity.,0
NYSE_MUR_2023_esg.txt,When we test the effects of energy transition incorporated several years ago.,0
NYSE_MUR_2023_esg.txt,We are committed to reducing emissions and progressing toward our emissions intensity goal.,1
NYSE_MUR_2023_esg.txt,"To ensure the integrity of our emissions data, for a third consecutive year, we have engaged ERM Certification and Verification Services (ERM CVS) to conduct an independent limited assurance on our absolute Scope 1 and 2 GHG emissions.",0
NYSE_MUR_2023_esg.txt,"Murphy is committed, from the Board, President and external reporting purposes, based on SASB and and Chief Executive Officer, and other senior management to Ipieca’s guidance. field personnel, to responsible water management practices, stewardship and conservation in all areas where we operate.",1
NYSE_MUR_2023_esg.txt,"From the initiation • In Alberta, the Alberta Energy Regulator (AER) defines of our onshore operations in 2009 to the end of 2022, Murphy fresh water as non-saline water less than or equal to has invested an estimated $44 million in infrastructure to 4,000 mg/L TDS.",0
NYSE_MUR_2023_esg.txt,Water is a key input for our hydraulic fracturing operations and is therefore critical to maintaining our onshore production Alternative Water Sources – Water obtained from sources targets.,1
NYSE_MUR_2023_esg.txt,"To help ensure our water use is sustainable, we have such as saline groundwater, recycled produced water, a comprehensive water management policy and strategy that municipal effluent and sharing/collaborative opportunities.",0
NYSE_MUR_2023_esg.txt,"Complying with regulations and standards • Protecting the environment and the diversity of plant and Recycled Water – Alternative water that is used in animal life while minimizing the impact of our operations operations after treatment, to reduce freshwater withdrawal.",0
NYSE_MUR_2023_esg.txt,"We • Understanding of development plans, seasonality factors, consider a range of factors, including ways to reduce freshwater high water stress areas and lead times use, preferences of area stakeholders, regional regulations, • Understanding of flowback and produced water rates water stress, physical characteristics as well as economic and technical feasibility.",0
NYSE_MUR_2023_esg.txt,"We have constructed in and expand infrastructure and management capabilities to and plan to construct produced water ponds in these low- maximize our use of flowback and produced water, a primary medium areas to further reduce our freshwater consumption.",0
NYSE_MUR_2023_esg.txt,element of our efforts to reduce freshwater use.,0
NYSE_MUR_2023_esg.txt,"2022 Overall Water Risk11 Analysis an agreement for us to use third-party produced water that would otherwise be sent to a disposal well, resulting in reduced need for fresh water.",2
NYSE_MUR_2023_esg.txt,"We this infrastructure has supported 34 well completions with also conduct other precautionary measures as required, such as 3.6 MMBBL of recycled produced water, eliminating the adhering to riparian habitat and wildlife setbacks and timelines.",1
NYSE_MUR_2023_esg.txt,This amount of recycled Water Management Networks produced water has also directly offset freshwater Water management networks allow us to strategically withdraw volumes sourced from the local environment that would and impound water volumes necessary to support operational have been needed.,1
NYSE_MUR_2023_esg.txt,"network, with more than 40 fresh/produced water reservoirs, When it comes online in late 2023, this second pond will allows us to store water in preparation for future operations, further increase the recycling rate across future completions and serves to capture water from frac flowback and production programs and reduce disposal costs for the Tupper operations once wells are online.",2
NYSE_MUR_2023_esg.txt,"In 2022, we continued to testament to our commitment to freshwater conservation invest capital to optimize our facilities and produced water and responsible water management practices.",1
NYSE_MUR_2023_esg.txt,This infrastructure reduces our demand on local freshwater sources and substantially reduces the number of trucks needed to support day-to-day operations.,1
NYSE_MUR_2023_esg.txt,MURPHY OIL CORPORATION 40 2023 SUSTAINABILITY REPORT INTRODUCTION ENVIRONMENT,0
NYSE_MUR_2023_esg.txt,SAFETY OUR PEOPLE COMMUNITY GOVERNANCE PERFORMANCE Predicting High-flow Periods in Canada Onshore Water Management App to Support Water Operations,1
NYSE_MUR_2023_esg.txt,"In Kaybob Duvernay, Alberta, and Tupper Montney, British Columbia, we withdraw and impound water volumes for Withdrawing the fresh water required during supports our entire onshore water operations in the US the high-flow periods reduces the chance of negatively and Canada with real-time monitoring, reporting and affecting the environmental flow needs of downstream alerts.",1
NYSE_MUR_2023_esg.txt,"reductions • Increased produced water recycling and lowered In the future, we expect to expand the scope of the disposal program to include local and regional precipitation and snowpack, which will provide data trends to predict • Enhanced reporting capability possible drought or high moisture levels.",0
NYSE_MUR_2023_esg.txt,"We have can be dependent on achievable treatment quality, water also improved our total water use efficiency.",0
NYSE_MUR_2023_esg.txt,"We software application enables us to monitor, analyze and forecast have increased the percentage of recycled water to total water our water needs.",0
NYSE_MUR_2023_esg.txt,"consumed in our operations from 4% in 2020 to 17% in 2021, to MURPHY OIL CORPORATION 41 2023 SUSTAINABILITY REPORT INTRODUCTION ENVIRONMENT SAFETY OUR PEOPLE COMMUNITY GOVERNANCE PERFORMANCE In the Eagle Ford Shale, over the last several years, we have increased our capital investment to improve water recycling Water Use Balance rates.",2
NYSE_MUR_2023_esg.txt,"Consequently, the percentage of water we sourced from Total Onshore recycled water increased to 16% in 2022 from 11% in 2021.",2
NYSE_MUR_2023_esg.txt,"Our use of surface water 46% 29% 55% 80 65% decreased from the prior year because our operations were in 46% 60 areas with little to no surface water, thus requiring increased use 66% of groundwater.",2
NYSE_MUR_2023_esg.txt,"40 50% 41% In Tupper Montney, we have continued to increase produced 20 27% 18% water recycling in our completions operations.",0
NYSE_MUR_2023_esg.txt,"Since 2019, our recycled water volumes have increased almost 15-fold.",2
NYSE_MUR_2023_esg.txt,"This approach also 2 Without pipeline support, we needed an alternative approach avoided the safety concerns and reputational risk of impacting to transport recycled produced water from Murphy’s hub to local landowners and residents along the trucking route, the completion well pad.",1
NYSE_MUR_2023_esg.txt,"Moreover, we collaborated of produced water as a viable base drilling fluid, replacing with our drilling fluid service provider to further increase calcium chloride brine, for the Tupper Montney drilling the technical properties of the produced water by piloting operations This brine has been the recent industry standard a viscosifying additive that can improve rheology, increase used in drilling operations by most operators in the area, maximum density and enhance lubricity.",0
NYSE_MUR_2023_esg.txt,"Produced water has similar properties implement this approach in future drilling operations as to the brine, but by using produced water, we will increase standard procedure, where possible.",0
